customer_id,first_name,last_name,dob_raw,email,phone
CUST647,Colleen,Clark,08-02-1964,kimberly27@hotmail.com,+1-729-822-7289x5097
CUST648,Tina,Sanchez,13-12-1993,lori07@hotmail.com,684-423-8077x54031
CUST649,Destiny,Holmes,30-12-1968,bmorales@yahoo.com,001-627-439-2741x4038
CUST650,Daniel,Anderson,04-07-1973,lsmith@yahoo.com,475-739-8095x79676
CUST651,Jeffrey,Hayden,11-07-1968,michaelcarter@gmail.com,957.679.1450
CUST652,Matthew,Martinez,12-02-1980,jgordon@gmail.com,771-513-8128x144
CUST653,Michael,Owens,28-09-1940,phillip44@hotmail.com,(503)546-7985x83594
CUST654,Kiara,Ward,16-04-1966,edward32@gmail.com,8852658019
CUST655,Kenneth,Ellis,08-11-1949,atate@hotmail.com,001-754-470-3819x290
CUST656,Joshua,Jordan,18-02-1982,cthompson@hotmail.com,902-251-3636
CUST657,Dean,Richards,16-09-1977,whall@hotmail.com,308-420-7182x404
CUST658,Laura,Ramos,28-03-1943,anthony82@gmail.com,579.327.1897
CUST659,Don,Buck,25-08-1945,howardmichael@hotmail.com,4715038322
CUST660,Melissa,Romero,07-06-1959,danny02@yahoo.com,001-561-661-0235x7359
CUST661,Amy,Gomez,15-09-1960,kevinsmith@hotmail.com,+1-514-273-4887x76136
CUST662,Michael,Salinas,24-04-2001,monica56@yahoo.com,+1-874-996-4037
CUST663,Sarah,Gardner,05-10-2001,mark82@hotmail.com,+1-851-441-1032x481
CUST664,Adam,Mckee,23-04-1946,kaitlin52@yahoo.com,(967)709-2335x767
CUST665,Timothy,Scott,14-02-1941,nguyenrebekah@hotmail.com,2347371453
CUST666,Steven,Wu,15-09-1974,stephen50@yahoo.com,(815)232-5091
CUST667,Timothy,Gray,12-09-1952,cindy21@gmail.com,910-687-9825x0650
CUST668,Scott,Hardy,11-07-1978,tabitha52@hotmail.com,(585)902-0047
CUST669,Daniel,Walters,11-07-1998,vasqueztoni@gmail.com,(774)737-6495x71900
CUST670,Jason,Ruiz,01-10-1953,pattonjohn@gmail.com,(655)383-0460x824
CUST671,Andre,Smith,01-12-1941,kristinanichols@yahoo.com,559-987-9802x81494
CUST672,Richard,Mack,28-09-1948,jasonrich@hotmail.com,802.581.2954x575
CUST673,Andrew,Hughes,18-08-1945,vclark@hotmail.com,490.801.0523x067
CUST674,Ronald,Lane,12-08-1994,sarahrichardson@hotmail.com,847.264.6643
CUST675,Alan,Forbes,02-12-1942,rachel70@hotmail.com,904.744.1068x987
CUST676,Kevin,Murillo,18-08-1986,thompsonheather@yahoo.com,(682)449-5078x1707
CUST677,Karina,Coleman,16-11-1991,edwardsnicole@yahoo.com,(860)740-8293
CUST678,Scott,Jackson,14-02-1994,martinezmichelle@hotmail.com,+1-501-616-9024x3893
CUST679,Jordan,Davis,09-07-1968,jeffreyspencer@gmail.com,993-814-8204x20452
CUST680,Angela,Moore,05-03-1959,nmaldonado@gmail.com,001-754-606-5108x54258
CUST681,Belinda,Webb,27-08-1985,washingtonjoseph@hotmail.com,+1-280-678-2304x5474
CUST682,Daniel,Gill,09-09-1958,jlowe@hotmail.com,+1-973-247-9397
CUST683,Jessica,Conway,15-08-1988,matthew74@yahoo.com,905-786-8184x13142
CUST684,Emily,Sanchez,06-09-1999,diane59@gmail.com,682.449.1105
CUST685,Gregory,Hull,04-11-1959,johnsonkelsey@hotmail.com,562.669.0933x338
CUST686,Adam,Jones,03-01-1996,obrienjeremy@gmail.com,992.665.3194x122
CUST687,Juan,Burton,15-12-1966,whiteraymond@hotmail.com,380.825.0689x9916
CUST688,Elizabeth,Combs,23-02-1965,john50@gmail.com,8409839870
CUST689,Zachary,Rollins,02-08-1984,odavidson@yahoo.com,966.877.9896x7350
CUST690,Jordan,Martin,18-06-1945,jsmith@yahoo.com,7422348042
CUST691,Jessica,Ali,06-02-1969,austinrenee@yahoo.com,+1-705-935-0223x4954
CUST692,Timothy,Fox,17-03-1969,gabriel93@gmail.com,001-777-353-7132x18326
CUST693,Jessica,Hernandez,22-06-1944,denise04@yahoo.com,+1-684-308-4805x018
CUST694,Lisa,Ferguson,13-06-1953,rodneyscott@gmail.com,+1-870-969-5241x9977
CUST695,Kristen,Webster,24-03-1975,stephen09@yahoo.com,001-704-492-4905x50700
CUST696,Steven,Gray,18-02-1982,vanessa15@yahoo.com,(938)743-3247
CUST697,Evan,Alvarado,25-06-1942,stonekenneth@gmail.com,668-452-7944
CUST698,Madeline,Odom,15-09-2001,kennethjohnson@gmail.com,5425791994
CUST699,Clayton,Riggs,12-01-1957,apearson@hotmail.com,7625741711
CUST700,Carrie,Long,16-03-2006,watkinskatrina@hotmail.com,(838)582-7077x062
CUST701,Gina,Rice,26-01-1950,jack79@hotmail.com,+1-918-992-4379
CUST702,Donald,Bryant,26-12-1972,george16@hotmail.com,638-682-9433x9182
CUST703,Christine,Briggs,18-08-1991,wvazquez@yahoo.com,(715)909-2041x621
CUST704,Ryan,Patterson,08-08-1953,hmyers@gmail.com,338-888-8714
CUST705,Darren,Clark,10-05-1968,linda01@yahoo.com,(991)818-8090x30094
CUST706,Christopher,Taylor,19-04-1977,shellyayala@gmail.com,+1-745-582-7559x0168
CUST707,Cody,Austin,18-10-2001,amiller@yahoo.com,635.252.9913x6005
CUST708,Julie,Meyer,14-08-1997,colonjacob@yahoo.com,268.650.5122
CUST709,Bruce,Lewis,11-05-2006,patriciamcguire@hotmail.com,001-935-604-3502x2119
CUST710,Amy,Perez,20-02-1988,benjamin73@gmail.com,3123419474
CUST711,Christine,Simmons,19-10-1984,james86@yahoo.com,(218)564-1478
CUST712,David,Jenkins,07-11-1990,michaelhenderson@gmail.com,270-502-0536x99108
CUST713,Nicholas,Garcia,01-12-1953,armstrongcathy@hotmail.com,3307742350
CUST714,Jasmine,Mejia,31-12-1974,sarah43@gmail.com,(288)353-1074
CUST715,Michael,Mcguire,03-10-1944,traciliu@gmail.com,700-558-4953
CUST716,Kelly,Berry,27-02-2006,sarahbeck@gmail.com,(542)509-9873x9392
CUST717,Timothy,Herrera,23-08-1991,christopher85@gmail.com,001-321-420-0203
CUST718,Greg,Thompson,14-04-1943,watkinsmark@hotmail.com,355.442.8026x1765
CUST719,Lee,Taylor,31-08-1949,garciamichael@hotmail.com,478.874.3178
CUST720,Howard,Blackwell,18-03-1966,jacksonandrea@gmail.com,+1-727-752-6874x791
CUST721,Joe,Gilmore,13-12-1993,espinozajonathan@hotmail.com,348.913.3184x31231
CUST722,Brooke,Larson,24-08-1962,pprice@hotmail.com,+1-816-989-9265x30615
CUST723,Angela,Wong,22-09-1976,evan36@hotmail.com,735-503-3085x07631
CUST724,Mario,Cruz,12-03-1985,chadhinton@gmail.com,942.922.3962x941
CUST725,Dale,Kelley,18-05-1994,cassandra73@gmail.com,816-709-2615x416
CUST726,Lisa,Gilbert,13-11-1941,mmays@yahoo.com,(830)427-5577
CUST727,Jessica,Olson,19-02-2002,contrerastimothy@yahoo.com,001-763-947-9848
CUST728,Kelly,Howard,25-01-2002,jbishop@gmail.com,+1-686-868-5364x1834
CUST729,Shaun,Galvan,21-04-1977,tlara@yahoo.com,251.590.0830x4760
CUST730,Kenneth,Chapman,03-06-2005,zleonard@gmail.com,840-272-0820x72648
CUST731,Christopher,Fowler,21-02-1962,xlara@gmail.com,772.583.7888
CUST732,Brandon,Rasmussen,15-04-1987,stevenstephens@yahoo.com,753-484-0121
CUST733,Daniel,Moore,05-02-2000,csanchez@gmail.com,4725468535
CUST734,Sarah,Smith,27-09-1972,mbaker@hotmail.com,434.704.9543
CUST735,Deborah,Hooper,02-09-2005,pbishop@gmail.com,727.622.1281
CUST736,Charles,Dominguez,17-06-1985,stephenwiley@yahoo.com,459.456.9168x4281
CUST737,Joanna,Livingston,01-08-1958,shelbygarcia@yahoo.com,821-355-4606x3652
CUST738,Cory,Nielsen,19-04-1959,lmacdonald@yahoo.com,401.210.3552x0113
CUST739,Jimmy,Mccullough,15-03-1951,jefferywilson@gmail.com,(282)799-1397x6026
CUST740,Melanie,Harris,14-03-1955,cynthia20@hotmail.com,318-345-6657
CUST741,Timothy,Greer,12-10-1996,robertnelson@hotmail.com,+1-677-364-7731x3711
CUST742,Aaron,Brown,04-06-1947,shane50@hotmail.com,443-923-1735
CUST743,Aaron,Sanchez,19-10-1990,heidi48@hotmail.com,747.592.0509x270
CUST744,Hannah,Montgomery,24-05-1975,shafferrebecca@yahoo.com,489-925-5393x63843
CUST745,Kelly,Nash,13-03-1949,bryannolan@hotmail.com,806-259-0643
CUST746,Michael,White,09-07-1943,dwilliams@gmail.com,(992)262-3947x46381
CUST747,Roy,Cardenas,22-11-1976,gregorybrown@hotmail.com,881-399-2294
CUST748,Angela,Miller,05-05-1996,christopher89@hotmail.com,(281)315-8504x651
CUST749,Gary,Morse,30-11-1997,josephaguilar@yahoo.com,5385246461
CUST750,Corey,Blair,06-10-1980,jeffreypeters@gmail.com,(456)282-1389
CUST751,Lori,Hall,05-01-1992,jean00@hotmail.com,(379)641-5886
CUST752,Allison,Rivera,12-03-1982,kzimmerman@hotmail.com,001-482-692-1583x714
CUST753,Richard,Becker,05-12-1996,lorrainegarcia@gmail.com,996.784.5108
CUST754,Sarah,Price,03-03-1971,beverlygarza@hotmail.com,(455)742-5722x132
CUST755,Kathy,Arellano,23-06-1989,anncarter@gmail.com,001-935-249-8802
CUST756,Richard,Tran,10-05-1982,nbrooks@gmail.com,413-754-1141x588
CUST757,Alicia,Wilson,28-09-1995,greertina@hotmail.com,942-558-2479x478
CUST758,Charles,Wilson,18-04-2001,hsolomon@hotmail.com,942-691-8622
CUST759,Danielle,Martin,24-05-1969,jennifervillegas@hotmail.com,930.822.6600x77229
CUST760,Christine,Walker,03-08-1963,jessicajones@hotmail.com,965.739.0016
CUST761,Katie,Ramos,10-09-1980,ellisjohn@yahoo.com,298.990.7695x9767
CUST762,Yvonne,Smith,10-09-1949,knightheidi@yahoo.com,(596)542-9581x7530
CUST763,Kelly,Schmidt,18-01-1942,michael88@yahoo.com,+1-287-618-7929
CUST764,Charlotte,Henry,11-11-2002,pthomas@yahoo.com,589-200-5371x312
CUST765,Joyce,Acevedo,28-05-1953,whitejoshua@gmail.com,520.777.2817
CUST766,Crystal,Hernandez,15-06-1967,edward05@hotmail.com,+1-819-885-0077x5574
CUST767,Edward,Osborn,01-01-1980,jacqueline14@gmail.com,+1-285-447-1542x8731
CUST768,David,Fisher,25-07-1962,anna70@yahoo.com,+1-635-511-5901x7338
CUST769,Mark,Jacobs,17-10-1941,xweaver@hotmail.com,728.927.1023x0460
CUST770,Susan,Stewart,06-09-1965,manderson@gmail.com,001-291-869-7061x811
CUST771,Thomas,Green,08-03-1988,xmolina@yahoo.com,+1-795-638-8690
CUST772,Amanda,Lozano,03-01-1942,dominguezvictor@hotmail.com,776-677-1689x9466
CUST773,Benjamin,Leach,14-06-1943,castillomelissa@hotmail.com,(852)907-4367x763
CUST774,Trevor,Soto,21-09-1999,qmanning@gmail.com,(501)950-2225
CUST775,Kathy,Hughes,02-07-1950,mary65@yahoo.com,905.958.1715x778
CUST776,Ricardo,Rogers,22-04-1952,brucejones@yahoo.com,711-310-6923x0213
CUST777,William,Sanchez,03-09-1964,scampbell@hotmail.com,652-825-7713x59668
CUST778,Kimberly,Cox,17-06-1974,bbooth@gmail.com,001-457-476-5688x893
CUST779,Alicia,Mcdaniel,25-11-1975,robersoneric@yahoo.com,485-734-2820
CUST780,Anthony,Boyd,11-10-1957,foxlauren@gmail.com,001-947-426-0527x703
CUST781,Anita,Myers,31-03-1945,ysmith@yahoo.com,001-732-403-4375x2815
CUST782,Kayla,Richardson,05-06-1973,gshaw@gmail.com,6008563798
CUST783,David,Mcmahon,01-01-1954,hensonlisa@yahoo.com,(553)687-0920
CUST784,Phillip,David,02-08-1975,jonesjohnathan@gmail.com,(326)492-5453x066
CUST785,Jessica,Harris,24-06-1940,herreracarl@yahoo.com,697.676.8954x7861
CUST786,Kathryn,Payne,18-09-1972,goodwinaaron@yahoo.com,632.798.1253x175
CUST787,Jessica,Villarreal,19-10-1941,campbellchristine@hotmail.com,581.489.8497x0825
CUST788,Edward,Beasley,23-02-1999,alexandriajohnson@gmail.com,001-904-766-2214x5716
CUST789,Jeffrey,Lopez,31-05-1973,thomasjohns@hotmail.com,(798)973-1328x1912
CUST790,Frank,Price,23-04-1998,millerjanet@gmail.com,(664)609-2519x889
CUST791,Gary,Davis,29-08-1998,melissanunez@yahoo.com,856-820-8455
CUST792,Anthony,Carter,30-11-2003,veronicawatson@gmail.com,(893)213-0035x644
CUST793,Kathy,Williams,07-12-1986,sarah24@yahoo.com,2944711108
CUST794,Bradley,Fowler,05-08-1974,qbowman@yahoo.com,5752023168
CUST795,Denise,Simpson,24-09-1981,andreacastaneda@gmail.com,908.651.7657
CUST796,David,Marshall,18-03-1963,molinakristin@hotmail.com,+1-725-636-3790x30415
CUST797,Amanda,Burnett,15-05-1967,nguyenmatthew@hotmail.com,819-345-3281x29391
CUST798,Aaron,Jones,31-07-1971,larryglass@yahoo.com,574.420.7082
CUST799,Paul,Schultz,21-05-1944,maria01@yahoo.com,(330)308-4114
CUST800,Christopher,Foster,28-12-1943,veronica19@yahoo.com,+1-589-265-5533x72807
CUST801,Julie,Stone,19-09-1951,felicia12@yahoo.com,970.215.8395x136
CUST802,Jason,Ramos,29-08-2004,eric37@hotmail.com,312.897.2689x043
CUST803,Elizabeth,Gaines,30-04-1993,david93@gmail.com,001-383-201-7192x136
CUST804,Gabriela,Nunez,02-09-1992,zsweeney@hotmail.com,001-483-231-7463
CUST805,Karen,Wagner,14-08-1975,scott26@gmail.com,+1-275-308-4670
CUST806,Angela,Phillips,30-03-1987,qhudson@yahoo.com,+1-914-612-8770x954
CUST807,Brianna,Simpson,20-08-1975,dustin49@hotmail.com,669-446-2478x33845
CUST808,Charles,Bell,11-09-1945,umosley@gmail.com,001-323-523-4011x72625
CUST809,Thomas,Haney,07-06-1971,paulcole@yahoo.com,902.263.5221x1261
CUST810,Daniel,Morales,04-07-1969,kimberly15@gmail.com,9785889060
CUST811,Amy,Stewart,11-03-1962,nataliesmith@yahoo.com,+1-399-890-7254
CUST812,Sarah,Durham,31-08-1957,jennifergraves@yahoo.com,(234)768-7562
CUST813,Kevin,Webster,22-12-1947,crosbymichael@gmail.com,313.847.4589
CUST814,Anthony,Edwards,15-04-1966,kimberly20@hotmail.com,423-397-6500x4668
CUST815,Richard,Hart,26-12-2000,brucelozano@yahoo.com,001-249-400-1097x754
CUST816,Samuel,Perez,01-07-1966,bwilliams@yahoo.com,261.817.5642x1339
CUST817,Scott,Espinoza,10-03-1977,ronaldjohnson@hotmail.com,966.625.0667x83958
CUST818,April,White,05-07-1986,edgar86@yahoo.com,001-329-555-5154
CUST819,Alexis,Prince,20-11-1976,linda98@hotmail.com,+1-824-237-8180x998
CUST820,Christopher,Henderson,30-04-1967,ndennis@gmail.com,(697)358-8752x11207
CUST821,Joanne,Richardson,04-12-1990,ojones@yahoo.com,313-403-6777x30669
CUST822,Sara,Brown,21-09-1997,dhill@gmail.com,+1-912-475-4434x9760
CUST823,Diamond,Walker,01-01-1973,jennifer85@gmail.com,557-289-2877
CUST824,Rebecca,Larson,20-05-1941,justin15@hotmail.com,(333)807-0497
CUST825,Eric,Thompson,18-04-1971,vanessawright@hotmail.com,8019482795
CUST826,Corey,Barnes,01-06-1998,morenokatherine@gmail.com,001-895-218-0273x953
CUST827,Michael,Miller,29-07-2002,eyoung@gmail.com,001-983-803-2986x563
CUST828,Jesse,Barnes,25-12-2007,robert22@yahoo.com,544-609-3719x0040
CUST829,David,Jimenez,17-03-1941,iharris@gmail.com,612-712-2980
CUST830,Victoria,Solis,02-06-1969,jenna18@gmail.com,6162095088
CUST831,Katherine,Smith,06-10-1946,fmercado@yahoo.com,8175720444
CUST832,Justin,Rodriguez,23-01-1941,rchoi@hotmail.com,(771)518-1814
CUST833,Lisa,Barrett,11-11-1988,sarawiley@gmail.com,+1-637-775-9296x313
CUST834,Natasha,Thompson,17-05-1993,briannaflowers@hotmail.com,001-378-408-8036x077
CUST835,Randy,Welch,02-11-1993,steven05@hotmail.com,251-507-6289
CUST836,Victoria,Cole,24-10-1996,emily52@yahoo.com,200.977.0071
CUST837,Michael,Lyons,26-12-1966,katelyncox@hotmail.com,747-390-4211x35385
CUST838,Dawn,Ramsey,05-12-1951,kevin64@gmail.com,968.214.8070x1410
CUST839,Austin,Lopez,05-10-1997,vazquezjesse@yahoo.com,001-419-240-3190x63824
CUST840,Sandra,Jones,15-01-1974,deanna88@gmail.com,001-501-227-4463x59078
CUST841,Linda,Ramos,31-07-2003,jennifermedina@yahoo.com,+1-361-697-8417x99966
CUST842,Jeffrey,Aguilar,21-06-1990,meagan23@hotmail.com,8894740494
CUST843,Michael,Hoover,10-07-1973,brandon17@hotmail.com,492.620.0410x643
CUST844,Benjamin,Chase,05-01-1976,barreralaura@yahoo.com,751-926-8395x90860
CUST845,Tiffany,Roth,13-02-1946,haley12@hotmail.com,(907)453-9274
CUST846,Nicole,Black,11-08-1990,wileyjohn@gmail.com,5632771677
CUST847,Nicholas,Newman,29-01-1942,juliacaldwell@yahoo.com,+1-907-673-8920
CUST848,Michael,Lambert,08-05-1989,dianahanson@hotmail.com,2023443933
CUST849,Tina,Martin,20-08-2001,thomas88@gmail.com,6843240131
CUST850,Kimberly,Padilla,09-08-1966,mooremegan@hotmail.com,859.251.5253x4274
CUST851,Joel,Carpenter,01-05-1972,orozcolaura@gmail.com,(322)365-8698x604
CUST852,Christine,Bird,05-09-2003,catherinegates@gmail.com,256.853.3728
CUST853,Pamela,Adams,22-12-1941,jessica52@hotmail.com,251-290-0850x59621
CUST854,Gregory,Miller,13-02-1976,jvega@gmail.com,(857)512-0337
CUST855,Christopher,Nicholson,02-06-2007,nhernandez@gmail.com,426-901-0559
CUST856,Jeff,Parker,29-04-1952,austinchristina@hotmail.com,220.737.7127x218
CUST857,Abigail,Williamson,10-06-2003,timothywalker@gmail.com,388.511.9064x589
CUST858,Misty,Wiley,08-08-2002,frankwillis@gmail.com,(727)711-9161x4272
CUST859,Jennifer,Garrett,31-03-1945,caseysusan@yahoo.com,397.665.7856x327
CUST860,Marcus,Quinn,04-08-1998,wpeters@hotmail.com,243.476.1198x13142
CUST861,April,Johns,28-08-1958,gillespiedaniel@hotmail.com,001-751-323-5884x2138
CUST862,Nicholas,Harrell,06-11-1958,kmiller@yahoo.com,(873)838-7922
CUST863,Randall,Alexander,22-09-1957,jeremyhart@gmail.com,332.385.6453x94869
CUST864,Melissa,Johnson,29-10-1963,stewartemily@hotmail.com,(704)303-7659x140
CUST865,Danny,Matthews,05-11-1977,fraziermicheal@yahoo.com,224.988.8862x45183
CUST866,Gregory,Andrade,28-08-1940,qgrant@yahoo.com,+1-898-532-3617
CUST867,Elizabeth,Kennedy,06-11-2000,coopermark@yahoo.com,001-486-215-3459
CUST868,Mary,Moyer,18-09-1942,thomas07@yahoo.com,(816)282-0110
CUST869,Jennifer,Bowers,02-06-1958,hbenjamin@hotmail.com,001-492-615-6372x5880
CUST870,Emily,Moran,29-11-1962,evansbilly@yahoo.com,+1-876-305-7515
CUST871,Frank,Costa,18-06-2000,carteremily@gmail.com,206.530.5221
CUST872,Michael,Archer,18-06-2003,scottjames@gmail.com,(460)289-4695
CUST873,Luis,Johnson,21-11-1970,ericdiaz@hotmail.com,974.496.5380
CUST874,Ryan,Hernandez,30-05-1993,sharon08@yahoo.com,(214)348-7481x13139
CUST875,Jake,Harris,22-06-2003,riverachristopher@hotmail.com,833.412.6074
CUST876,Daniel,Hale,01-03-2000,nnewton@gmail.com,+1-273-323-2557x7035
CUST877,Nicole,Gordon,15-03-1999,josepharmstrong@gmail.com,001-335-801-5841
CUST878,Alicia,Gonzales,03-06-1960,greensarah@hotmail.com,331.935.6619x487
CUST879,Laura,Herrera,29-11-1998,kathleen31@yahoo.com,625.269.7409
CUST880,Elizabeth,Moore,22-03-2003,frenchjacob@hotmail.com,756.609.7631
CUST881,Danielle,Mcintyre,29-09-1945,mariahdurham@gmail.com,+1-392-616-7691
CUST882,Monique,Moore,19-11-1961,ijimenez@gmail.com,(881)977-5766x3905
CUST883,Christopher,Chapman,19-01-1962,mortonmelanie@gmail.com,584-636-0364
CUST884,Jason,Nichols,02-05-1959,sandra16@hotmail.com,928.343.1215
CUST885,Jennifer,Williams,14-07-1944,bromero@gmail.com,001-823-208-7184x69640
CUST886,Kenneth,White,27-11-1956,vargasderek@hotmail.com,984-534-2109
CUST887,John,Soto,26-08-1971,tsmith@hotmail.com,558.934.4470x82170
CUST888,Sharon,Kelley,12-03-1962,alexander97@hotmail.com,463-890-2373x2002
CUST889,Robert,Patterson,24-03-1985,kimsmith@yahoo.com,(210)329-9415x43309
CUST890,Erin,Velez,01-09-1941,amymoore@hotmail.com,001-497-330-7384x33914
CUST891,Cole,Norton,08-02-1975,shermandenise@gmail.com,984-360-2706
CUST892,Victoria,Brown,19-01-1977,yangjohn@gmail.com,+1-985-261-1933x863
CUST893,Amanda,Martinez,24-12-2005,sherriphillips@yahoo.com,641-307-7000x3962
CUST894,David,Henry,15-07-1986,holmesheather@hotmail.com,+1-303-878-4655x725
CUST895,Bobby,Bartlett,09-01-1946,andrew33@yahoo.com,+1-315-894-6611x1525
CUST896,Zachary,Hansen,13-11-1987,igomez@hotmail.com,(327)244-4968x00908
CUST897,Craig,Leon,20-09-1949,ryanroberts@hotmail.com,(224)638-0715
CUST898,Jillian,Rodriguez,23-11-2001,nowens@gmail.com,527.971.4061x3274
CUST899,Karen,Hutchinson,23-03-1979,robertjames@gmail.com,+1-948-862-8017x92927
CUST900,Phyllis,Nixon,26-03-1984,christopherwells@yahoo.com,958-928-9683x756
CUST901,Erica,Nguyen,27-06-1986,brownrebecca@yahoo.com,4643123349
CUST902,Alexander,Robinson,11-12-1972,pattersonsandra@hotmail.com,566-990-0524x1645
CUST903,Alicia,Thomas,07-12-2003,laurenwinters@gmail.com,+1-849-307-5699x2725
CUST904,Denise,Harris,15-05-1981,simmonskeith@gmail.com,223-499-5747x7013
CUST905,Laura,Little,16-10-1995,melissareeves@gmail.com,442-396-9115x8555
CUST906,James,Johnson,07-05-2001,cwilliams@yahoo.com,316.957.6004x09964
CUST907,David,Price,17-01-1962,brandon84@gmail.com,512-379-0939
CUST908,Jeffrey,Roy,17-07-1942,jennifermartinez@gmail.com,849.535.3424
CUST909,Jorge,Tran,06-08-1957,samuelkrueger@hotmail.com,5023916341
CUST910,Melody,Hanna,07-06-1987,aweber@hotmail.com,806-658-3844x497
CUST911,Jesse,Lynch,22-03-1976,jonathan96@hotmail.com,825.993.9433
CUST912,Philip,Baker,02-06-1973,jack70@yahoo.com,(972)358-3678x2655
CUST913,Elizabeth,Romero,01-04-1942,samanthaboyle@gmail.com,+1-727-679-7516x9777
CUST914,John,Martin,27-04-1950,isaacmedina@hotmail.com,775.767.7182
CUST915,Brandon,Robles,09-04-2000,joshua78@gmail.com,818.694.4101x3967
CUST916,Andrea,Lucero,30-07-1980,henry61@gmail.com,754.759.1142x0546
CUST917,Daniel,Olson,09-05-1960,michael49@yahoo.com,001-721-353-7526x56877
CUST918,Dominic,Stout,04-11-1988,karlewing@gmail.com,(821)204-2918
CUST919,Jennifer,Snyder,29-06-1985,lscott@gmail.com,610-296-2173x66314
CUST920,Linda,Moreno,22-02-2007,glynch@yahoo.com,(456)701-7388x744
CUST921,Laura,Page,23-09-1989,miranda11@yahoo.com,4175363411
CUST922,Diana,Harris,13-01-1963,mendozatimothy@yahoo.com,615-447-6472
CUST923,Marc,Harper,15-02-1994,michaelbrown@hotmail.com,+1-216-220-9913
CUST924,Kelly,Adams,19-02-1950,michelle67@yahoo.com,452-401-8473x408
CUST925,Matthew,Meyers,07-09-1947,jesse00@hotmail.com,606-949-0958
CUST926,Melissa,Mcclain,13-07-1983,tylervega@gmail.com,+1-733-694-4177x0771
CUST927,Patricia,Woodard,14-01-1979,cthompson@gmail.com,952.819.3174
CUST928,Noah,Farmer,17-09-2002,hlewis@gmail.com,792-932-1996x16746
CUST929,Timothy,Mccall,29-11-1984,fturner@yahoo.com,598.796.4806
CUST930,Steven,Smith,23-02-2006,baxterwayne@yahoo.com,(985)266-8369
CUST931,Tara,Moody,31-08-1983,vegachristopher@gmail.com,(684)816-0341x11715
CUST932,Richard,Anderson,25-11-1983,tuckerjessica@gmail.com,+1-877-784-4260x377
CUST933,Grant,Fernandez,18-03-1968,zsmith@hotmail.com,3742665674
CUST934,Kimberly,Hartman,06-10-1943,margaret22@yahoo.com,(512)641-0682
CUST935,Tony,Mendoza,11-11-1984,lindathompson@hotmail.com,+1-447-453-5333
CUST936,Tracy,Deleon,11-01-1991,angelalucas@gmail.com,(462)529-1655x0464
CUST937,Joel,Nash,02-03-2002,mitchelljose@yahoo.com,6875156645
CUST938,Sarah,Meyer,17-07-1947,martinezadam@gmail.com,9222489656
CUST939,Sarah,Shannon,09-09-1977,mcastro@hotmail.com,382.251.9836x9591
CUST940,Isabella,Reyes,16-07-1953,santosdenise@yahoo.com,(410)518-0164x0058
CUST941,Tristan,Smith,10-06-1970,moorewilliam@hotmail.com,001-357-557-8058x911
CUST942,Gina,Moore,23-11-1983,bbond@gmail.com,627.640.8669x83557
CUST943,Melanie,Bond,16-04-1963,dsimpson@hotmail.com,001-967-309-3830x075
CUST944,James,Martin,16-11-1958,thomas50@gmail.com,863-238-0763
CUST945,Mark,Drake,06-07-2004,daniel76@hotmail.com,001-605-709-0769x82688
CUST946,Tiffany,Clark,29-10-2003,chambersmichael@yahoo.com,869-683-0312
CUST947,Casey,Cummings,14-10-2005,orussell@hotmail.com,+1-260-606-1612x89787
CUST948,Shirley,Cook,17-01-1965,leslie18@yahoo.com,408-721-0180x3782
CUST949,Megan,Davis,08-08-2007,bishopalex@gmail.com,+1-272-743-5544x39991
CUST950,Michael,Lee,16-06-1978,kristinaknight@hotmail.com,(480)597-0750x76270
CUST951,Linda,Warner,08-05-1975,sharon49@gmail.com,+1-845-279-5243
CUST952,Jose,Edwards,30-12-1940,hthomas@hotmail.com,620.239.4114x633
CUST953,Brittany,Butler,13-01-1956,laurabaker@yahoo.com,9193687176
CUST954,Madeline,Stone,16-02-1956,heather42@hotmail.com,+1-808-911-1214x497
CUST955,Mary,Smith,25-01-2002,rhondarodriguez@hotmail.com,+1-470-599-0618x808
CUST956,Samuel,Jones,13-11-1997,jamessmith@gmail.com,(331)633-9185
CUST957,Paul,Evans,04-11-1971,rodriguezstephanie@yahoo.com,574-415-9715
CUST958,Kristina,Schwartz,15-09-1995,chadburns@gmail.com,(405)940-9500x7428
CUST959,Bradley,Wilson,28-07-1987,abbottkayla@yahoo.com,744-708-0807
CUST960,Marie,Evans,04-07-1943,kwood@hotmail.com,707.817.9285x197
CUST961,Cindy,Frank,24-06-1945,taylorrodney@hotmail.com,203.564.6852
CUST962,Joseph,Thompson,29-06-1974,millercarla@gmail.com,(500)988-4026
CUST963,Roger,Briggs,29-03-1953,julia46@gmail.com,819.481.2897
CUST964,Shane,Carter,11-07-2001,jamessmith@hotmail.com,+1-869-503-9683x304
CUST965,Diane,Wallace,09-02-1957,castanedaalexandria@yahoo.com,3564144664
CUST966,Dana,Castillo,08-04-2003,tharrington@hotmail.com,481-525-8485
CUST967,Tyler,James,29-07-1944,wilsonmichelle@hotmail.com,001-936-932-6145x560
CUST968,Christopher,Hall,03-05-1983,rfloyd@hotmail.com,564-438-5492x7384
CUST969,William,Sanders,01-02-1963,aaron09@yahoo.com,741-711-2369x28450
CUST970,Audrey,Randall,15-03-1994,qlewis@gmail.com,001-858-788-5009x08060
CUST971,Francisco,Gonzalez,31-03-1976,smithmadeline@gmail.com,267.282.7085x1046
